,country,longitude,latitude
0,Afghanistan,66.2385139,33.7680065
1,Afghanistan,66.2385139,33.7680065
2,Afghanistan,66.2385139,33.7680065
3,Afghanistan,66.2385139,33.7680065
4,Afghanistan,66.2385139,33.7680065
5,Afghanistan,66.2385139,33.7680065
6,Afghanistan,66.2385139,33.7680065
7,Afghanistan,66.2385139,33.7680065
8,Afghanistan,66.2385139,33.7680065
9,Afghanistan,66.2385139,33.7680065
10,Afghanistan,66.2385139,33.7680065
11,Afghanistan,66.2385139,33.7680065
12,Afghanistan,66.2385139,33.7680065
13,Afghanistan,66.2385139,33.7680065
14,Afghanistan,66.2385139,33.7680065
15,Afghanistan,66.2385139,33.7680065
16,Afghanistan,66.2385139,33.7680065
17,Afghanistan,66.2385139,33.7680065
18,Afghanistan,66.2385139,33.7680065
19,Afghanistan,66.2385139,33.7680065
20,Afghanistan,66.2385139,33.7680065
21,Afghanistan,66.2385139,33.7680065
22,Afghanistan,66.2385139,33.7680065
23,Afghanistan,66.2385139,33.7680065
24,Afghanistan,66.2385139,33.7680065
25,Afghanistan,66.2385139,33.7680065
26,Afghanistan,66.2385139,33.7680065
27,Afghanistan,66.2385139,33.7680065
28,Afghanistan,66.2385139,33.7680065
29,Afghanistan,66.2385139,33.7680065
30,Afghanistan,66.2385139,33.7680065
31,Afghanistan,66.2385139,33.7680065
32,Afghanistan,66.2385139,33.7680065
33,Afghanistan,66.2385139,33.7680065
34,Afghanistan,66.2385139,33.7680065
35,Afghanistan,66.2385139,33.7680065
36,Afghanistan,66.2385139,33.7680065
37,Afghanistan,66.2385139,33.7680065
38,Afghanistan,66.2385139,33.7680065
39,Afghanistan,66.2385139,33.7680065
40,Afghanistan,66.2385139,33.7680065
41,Afghanistan,66.2385139,33.7680065
42,Afghanistan,66.2385139,33.7680065
43,Afghanistan,66.2385139,33.7680065
44,Afghanistan,66.2385139,33.7680065
45,Afghanistan,66.2385139,33.7680065
46,Afghanistan,66.2385139,33.7680065
47,Afghanistan,66.2385139,33.7680065
48,Afghanistan,66.2385139,33.7680065
49,Afghanistan,66.2385139,33.7680065
50,Afghanistan,66.2385139,33.7680065
51,Afghanistan,66.2385139,33.7680065
52,Afghanistan,66.2385139,33.7680065
53,Afghanistan,66.2385139,33.7680065
54,Afghanistan,66.2385139,33.7680065
55,Afghanistan,66.2385139,33.7680065
56,Afghanistan,66.2385139,33.7680065
57,Afghanistan,66.2385139,33.7680065
58,Afghanistan,66.2385139,33.7680065
59,Afghanistan,66.2385139,33.7680065
60,Afghanistan,66.2385139,33.7680065
61,Afghanistan,66.2385139,33.7680065
62,Afghanistan,66.2385139,33.7680065
63,Afghanistan,66.2385139,33.7680065
64,Afghanistan,66.2385139,33.7680065
65,Afghanistan,66.2385139,33.7680065
66,Afghanistan,66.2385139,33.7680065
67,Afghanistan,66.2385139,33.7680065
68,Afghanistan,66.2385139,33.7680065
69,Afghanistan,66.2385139,33.7680065
70,Afghanistan,66.2385139,33.7680065
71,Afghanistan,66.2385139,33.7680065
72,Afghanistan,66.2385139,33.7680065
73,Afghanistan,66.2385139,33.7680065
74,Afghanistan,66.2385139,33.7680065
75,Afghanistan,66.2385139,33.7680065
76,Afghanistan,66.2385139,33.7680065
77,Afghanistan,66.2385139,33.7680065
78,Afghanistan,66.2385139,33.7680065
79,Afghanistan,66.2385139,33.7680065
80,Afghanistan,66.2385139,33.7680065
81,Afghanistan,66.2385139,33.7680065
82,Afghanistan,66.2385139,33.7680065
83,Afghanistan,66.2385139,33.7680065
84,Afghanistan,66.2385139,33.7680065
85,Afghanistan,66.2385139,33.7680065
86,Afghanistan,66.2385139,33.7680065
87,Afghanistan,66.2385139,33.7680065
88,Afghanistan,66.2385139,33.7680065
89,Afghanistan,66.2385139,33.7680065
90,Afghanistan,66.2385139,33.7680065
91,Afghanistan,66.2385139,33.7680065
92,Afghanistan,66.2385139,33.7680065
93,Afghanistan,66.2385139,33.7680065
94,Afghanistan,66.2385139,33.7680065
95,Afghanistan,66.2385139,33.7680065
96,Afghanistan,66.2385139,33.7680065
97,Afghanistan,66.2385139,33.7680065
98,Afghanistan,66.2385139,33.7680065
99,Afghanistan,66.2385139,33.7680065
100,Afghanistan,66.2385139,33.7680065
101,Afghanistan,66.2385139,33.7680065
102,Afghanistan,66.2385139,33.7680065
103,Afghanistan,66.2385139,33.7680065
104,Afghanistan,66.2385139,33.7680065
105,Afghanistan,66.2385139,33.7680065
106,Afghanistan,66.2385139,33.7680065
107,Afghanistan,66.2385139,33.7680065
108,Afghanistan,66.2385139,33.7680065
109,Afghanistan,66.2385139,33.7680065
110,Afghanistan,66.2385139,33.7680065
111,Afghanistan,66.2385139,33.7680065
112,Afghanistan,66.2385139,33.7680065
113,Afghanistan,66.2385139,33.7680065
114,Afghanistan,66.2385139,33.7680065
115,Afghanistan,66.2385139,33.7680065
116,Afghanistan,66.2385139,33.7680065
117,Afghanistan,66.2385139,33.7680065
118,Afghanistan,66.2385139,33.7680065
119,Afghanistan,66.2385139,33.7680065
120,Afghanistan,66.2385139,33.7680065
121,Afghanistan,66.2385139,33.7680065
122,Afghanistan,66.2385139,33.7680065
123,Afghanistan,66.2385139,33.7680065
124,Afghanistan,66.2385139,33.7680065
125,Afghanistan,66.2385139,33.7680065
126,Afghanistan,66.2385139,33.7680065
127,Afghanistan,66.2385139,33.7680065
128,Afghanistan,66.2385139,33.7680065
129,Afghanistan,66.2385139,33.7680065
130,Afghanistan,66.2385139,33.7680065
131,Afghanistan,66.2385139,33.7680065
132,Afghanistan,66.2385139,33.7680065
133,Afghanistan,66.2385139,33.7680065
134,Afghanistan,66.2385139,33.7680065
135,Afghanistan,66.2385139,33.7680065
136,Afghanistan,66.2385139,33.7680065
137,Afghanistan,66.2385139,33.7680065
138,Afghanistan,66.2385139,33.7680065
139,Afghanistan,66.2385139,33.7680065
140,Afghanistan,66.2385139,33.7680065
141,Albania,19.9999619,41.000028
142,Albania,19.9999619,41.000028
143,Albania,19.9999619,41.000028
144,Albania,19.9999619,41.000028
145,Albania,19.9999619,41.000028
146,Albania,19.9999619,41.000028
147,Albania,19.9999619,41.000028
148,Albania,19.9999619,41.000028
149,Albania,19.9999619,41.000028
150,Albania,19.9999619,41.000028
151,Albania,19.9999619,41.000028
152,Albania,19.9999619,41.000028
153,Albania,19.9999619,41.000028
154,Albania,19.9999619,41.000028
155,Albania,19.9999619,41.000028
156,Albania,19.9999619,41.000028
157,Albania,19.9999619,41.000028
158,Albania,19.9999619,41.000028
159,Albania,19.9999619,41.000028
160,Albania,19.9999619,41.000028
161,Albania,19.9999619,41.000028
162,Albania,19.9999619,41.000028
163,Albania,19.9999619,41.000028
164,Albania,19.9999619,41.000028
165,Albania,19.9999619,41.000028
166,Albania,19.9999619,41.000028
167,Albania,19.9999619,41.000028
168,Albania,19.9999619,41.000028
169,Albania,19.9999619,41.000028
170,Albania,19.9999619,41.000028
171,Albania,19.9999619,41.000028
172,Albania,19.9999619,41.000028
173,Albania,19.9999619,41.000028
174,Albania,19.9999619,41.000028
175,Albania,19.9999619,41.000028
176,Albania,19.9999619,41.000028
177,Albania,19.9999619,41.000028
178,Albania,19.9999619,41.000028
179,Albania,19.9999619,41.000028
180,Albania,19.9999619,41.000028
181,Albania,19.9999619,41.000028
182,Albania,19.9999619,41.000028
183,Albania,19.9999619,41.000028
184,Albania,19.9999619,41.000028
185,Albania,19.9999619,41.000028
186,Albania,19.9999619,41.000028
187,Albania,19.9999619,41.000028
188,Albania,19.9999619,41.000028
189,Albania,19.9999619,41.000028
190,Albania,19.9999619,41.000028
191,Albania,19.9999619,41.000028
192,Albania,19.9999619,41.000028
193,Albania,19.9999619,41.000028
194,Albania,19.9999619,41.000028
195,Albania,19.9999619,41.000028
196,Albania,19.9999619,41.000028
197,Albania,19.9999619,41.000028
198,Albania,19.9999619,41.000028
199,Albania,19.9999619,41.000028
200,Albania,19.9999619,41.000028
201,Albania,19.9999619,41.000028
202,Albania,19.9999619,41.000028
203,Albania,19.9999619,41.000028
204,Albania,19.9999619,41.000028
205,Albania,19.9999619,41.000028
206,Albania,19.9999619,41.000028
207,Albania,19.9999619,41.000028
208,Albania,19.9999619,41.000028
209,Albania,19.9999619,41.000028
210,Albania,19.9999619,41.000028
211,Albania,19.9999619,41.000028
212,Albania,19.9999619,41.000028
213,Albania,19.9999619,41.000028
214,Albania,19.9999619,41.000028
215,Albania,19.9999619,41.000028
216,Albania,19.9999619,41.000028
217,Albania,19.9999619,41.000028
218,Albania,19.9999619,41.000028
219,Albania,19.9999619,41.000028
220,Albania,19.9999619,41.000028
221,Albania,19.9999619,41.000028
222,Albania,19.9999619,41.000028
223,Algeria,2.9999825,28.0000272
224,Algeria,2.9999825,28.0000272
225,Algeria,2.9999825,28.0000272
226,Algeria,2.9999825,28.0000272
227,Algeria,2.9999825,28.0000272
228,Algeria,2.9999825,28.0000272
229,Algeria,2.9999825,28.0000272
230,Algeria,2.9999825,28.0000272
231,Algeria,2.9999825,28.0000272
232,Algeria,2.9999825,28.0000272
233,Algeria,2.9999825,28.0000272
234,Algeria,2.9999825,28.0000272
235,Algeria,2.9999825,28.0000272
236,Algeria,2.9999825,28.0000272
237,Algeria,2.9999825,28.0000272
238,Algeria,2.9999825,28.0000272
239,Algeria,2.9999825,28.0000272
240,Algeria,2.9999825,28.0000272
241,Algeria,2.9999825,28.0000272
242,Algeria,2.9999825,28.0000272
243,Algeria,2.9999825,28.0000272
244,Algeria,2.9999825,28.0000272
245,Algeria,2.9999825,28.0000272
246,Algeria,2.9999825,28.0000272
247,Algeria,2.9999825,28.0000272
248,Algeria,2.9999825,28.0000272
249,Algeria,2.9999825,28.0000272
250,Algeria,2.9999825,28.0000272
251,Algeria,2.9999825,28.0000272
252,Algeria,2.9999825,28.0000272
253,Algeria,2.9999825,28.0000272
254,Algeria,2.9999825,28.0000272
255,Algeria,2.9999825,28.0000272
256,Algeria,2.9999825,28.0000272
257,Algeria,2.9999825,28.0000272
258,Algeria,2.9999825,28.0000272
259,Algeria,2.9999825,28.0000272
260,Algeria,2.9999825,28.0000272
261,Algeria,2.9999825,28.0000272
262,Algeria,2.9999825,28.0000272
263,Algeria,2.9999825,28.0000272
264,Algeria,2.9999825,28.0000272
265,Algeria,2.9999825,28.0000272
266,Algeria,2.9999825,28.0000272
267,Algeria,2.9999825,28.0000272
268,Algeria,2.9999825,28.0000272
269,Algeria,2.9999825,28.0000272
270,Algeria,2.9999825,28.0000272
271,Algeria,2.9999825,28.0000272
272,Algeria,2.9999825,28.0000272
273,Algeria,2.9999825,28.0000272
274,Algeria,2.9999825,28.0000272
275,Algeria,2.9999825,28.0000272
276,Algeria,2.9999825,28.0000272
277,Algeria,2.9999825,28.0000272
278,Algeria,2.9999825,28.0000272
279,Algeria,2.9999825,28.0000272
280,Algeria,2.9999825,28.0000272
281,Algeria,2.9999825,28.0000272
282,Algeria,2.9999825,28.0000272
283,Algeria,2.9999825,28.0000272
284,Algeria,2.9999825,28.0000272
285,Algeria,2.9999825,28.0000272
286,Algeria,2.9999825,28.0000272
287,Algeria,2.9999825,28.0000272
288,Algeria,2.9999825,28.0000272
289,Algeria,2.9999825,28.0000272
290,Algeria,2.9999825,28.0000272
291,Algeria,2.9999825,28.0000272
292,Algeria,2.9999825,28.0000272
293,Algeria,2.9999825,28.0000272
294,Algeria,2.9999825,28.0000272
295,Algeria,2.9999825,28.0000272
296,Algeria,2.9999825,28.0000272
297,Algeria,2.9999825,28.0000272
298,Algeria,2.9999825,28.0000272
299,Algeria,2.9999825,28.0000272
300,Algeria,2.9999825,28.0000272
301,Algeria,2.9999825,28.0000272
302,Algeria,2.9999825,28.0000272
303,Algeria,2.9999825,28.0000272
304,Algeria,2.9999825,28.0000272
305,Algeria,2.9999825,28.0000272
306,Algeria,2.9999825,28.0000272
307,Algeria,2.9999825,28.0000272
308,Algeria,2.9999825,28.0000272
309,Algeria,2.9999825,28.0000272
310,Algeria,2.9999825,28.0000272
311,Algeria,2.9999825,28.0000272
312,Algeria,2.9999825,28.0000272
313,Algeria,2.9999825,28.0000272
314,Algeria,2.9999825,28.0000272
315,Algeria,2.9999825,28.0000272
316,Algeria,2.9999825,28.0000272
317,Algeria,2.9999825,28.0000272
318,Algeria,2.9999825,28.0000272
319,Algeria,2.9999825,28.0000272
320,Algeria,2.9999825,28.0000272
321,Algeria,2.9999825,28.0000272
322,Algeria,2.9999825,28.0000272
323,Algeria,2.9999825,28.0000272
324,Algeria,2.9999825,28.0000272
325,Algeria,2.9999825,28.0000272
326,Algeria,2.9999825,28.0000272
327,Algeria,2.9999825,28.0000272
328,Algeria,2.9999825,28.0000272
329,Algeria,2.9999825,28.0000272
330,Algeria,2.9999825,28.0000272
331,Algeria,2.9999825,28.0000272
332,Algeria,2.9999825,28.0000272
333,Algeria,2.9999825,28.0000272
334,Algeria,2.9999825,28.0000272
335,Algeria,2.9999825,28.0000272
336,Algeria,2.9999825,28.0000272
337,Algeria,2.9999825,28.0000272
338,Algeria,2.9999825,28.0000272
339,Algeria,2.9999825,28.0000272
340,Algeria,2.9999825,28.0000272
341,Algeria,2.9999825,28.0000272
342,Algeria,2.9999825,28.0000272
343,Algeria,2.9999825,28.0000272
344,Algeria,2.9999825,28.0000272
345,Algeria,2.9999825,28.0000272
346,Algeria,2.9999825,28.0000272
347,Algeria,2.9999825,28.0000272
348,Algeria,2.9999825,28.0000272
349,Algeria,2.9999825,28.0000272
350,Algeria,2.9999825,28.0000272
351,Algeria,2.9999825,28.0000272
352,Algeria,2.9999825,28.0000272
353,Algeria,2.9999825,28.0000272
354,Algeria,2.9999825,28.0000272
355,Algeria,2.9999825,28.0000272
356,Algeria,2.9999825,28.0000272
357,Algeria,2.9999825,28.0000272
358,Algeria,2.9999825,28.0000272
359,Algeria,2.9999825,28.0000272
360,Algeria,2.9999825,28.0000272
361,Algeria,2.9999825,28.0000272
362,Algeria,2.9999825,28.0000272
363,Algeria,2.9999825,28.0000272
364,Algeria,2.9999825,28.0000272
365,Algeria,2.9999825,28.0000272
366,Algeria,2.9999825,28.0000272
367,Algeria,2.9999825,28.0000272
368,Algeria,2.9999825,28.0000272
369,Andorra,1.5732033,42.5407167
370,Andorra,1.5732033,42.5407167
371,Andorra,1.5732033,42.5407167
372,Andorra,1.5732033,42.5407167
373,Andorra,1.5732033,42.5407167
374,Andorra,1.5732033,42.5407167
375,Andorra,1.5732033,42.5407167
376,Andorra,1.5732033,42.5407167
377,Andorra,1.5732033,42.5407167
378,Andorra,1.5732033,42.5407167
379,Andorra,1.5732033,42.5407167
380,Andorra,1.5732033,42.5407167
381,Andorra,1.5732033,42.5407167
382,Andorra,1.5732033,42.5407167
383,Andorra,1.5732033,42.5407167
384,Andorra,1.5732033,42.5407167
385,Andorra,1.5732033,42.5407167
386,Andorra,1.5732033,42.5407167
387,Andorra,1.5732033,42.5407167
388,Andorra,1.5732033,42.5407167
389,Andorra,1.5732033,42.5407167
390,Andorra,1.5732033,42.5407167
391,Andorra,1.5732033,42.5407167
392,Andorra,1.5732033,42.5407167
393,Andorra,1.5732033,42.5407167
394,Andorra,1.5732033,42.5407167
395,Andorra,1.5732033,42.5407167
396,Andorra,1.5732033,42.5407167
397,Andorra,1.5732033,42.5407167
398,Andorra,1.5732033,42.5407167
399,Andorra,1.5732033,42.5407167
400,Andorra,1.5732033,42.5407167
401,Andorra,1.5732033,42.5407167
402,Andorra,1.5732033,42.5407167
403,Andorra,1.5732033,42.5407167
404,Andorra,1.5732033,42.5407167
405,Andorra,1.5732033,42.5407167
406,Andorra,1.5732033,42.5407167
407,Andorra,1.5732033,42.5407167
408,Andorra,1.5732033,42.5407167
409,Andorra,1.5732033,42.5407167
410,Andorra,1.5732033,42.5407167
411,Andorra,1.5732033,42.5407167
412,Andorra,1.5732033,42.5407167
413,Andorra,1.5732033,42.5407167
414,Andorra,1.5732033,42.5407167
415,Andorra,1.5732033,42.5407167
416,Andorra,1.5732033,42.5407167
417,Andorra,1.5732033,42.5407167
418,Andorra,1.5732033,42.5407167
419,Andorra,1.5732033,42.5407167
420,Andorra,1.5732033,42.5407167
421,Andorra,1.5732033,42.5407167
422,Andorra,1.5732033,42.5407167
423,Andorra,1.5732033,42.5407167
424,Andorra,1.5732033,42.5407167
425,Andorra,1.5732033,42.5407167
426,Andorra,1.5732033,42.5407167
427,Andorra,1.5732033,42.5407167
428,Andorra,1.5732033,42.5407167
429,Andorra,1.5732033,42.5407167
430,Andorra,1.5732033,42.5407167
431,Andorra,1.5732033,42.5407167
432,Andorra,1.5732033,42.5407167
433,Andorra,1.5732033,42.5407167
434,Andorra,1.5732033,42.5407167
435,Andorra,1.5732033,42.5407167
436,Andorra,1.5732033,42.5407167
437,Andorra,1.5732033,42.5407167
438,Andorra,1.5732033,42.5407167
439,Andorra,1.5732033,42.5407167
440,Andorra,1.5732033,42.5407167
441,Andorra,1.5732033,42.5407167
442,Andorra,1.5732033,42.5407167
443,Andorra,1.5732033,42.5407167
444,Andorra,1.5732033,42.5407167
445,Andorra,1.5732033,42.5407167
446,Angola,17.5691241,-11.8775768
447,Angola,17.5691241,-11.8775768
448,Angola,17.5691241,-11.8775768
449,Angola,17.5691241,-11.8775768
450,Angola,17.5691241,-11.8775768
451,Angola,17.5691241,-11.8775768
452,Angola,17.5691241,-11.8775768
453,Angola,17.5691241,-11.8775768
454,Angola,17.5691241,-11.8775768
455,Angola,17.5691241,-11.8775768
456,Angola,17.5691241,-11.8775768
457,Angola,17.5691241,-11.8775768
458,Angola,17.5691241,-11.8775768
459,Angola,17.5691241,-11.8775768
460,Angola,17.5691241,-11.8775768
461,Angola,17.5691241,-11.8775768
462,Angola,17.5691241,-11.8775768
463,Angola,17.5691241,-11.8775768
464,Angola,17.5691241,-11.8775768
465,Angola,17.5691241,-11.8775768
466,Angola,17.5691241,-11.8775768
467,Angola,17.5691241,-11.8775768
468,Angola,17.5691241,-11.8775768
469,Angola,17.5691241,-11.8775768
470,Angola,17.5691241,-11.8775768
471,Angola,17.5691241,-11.8775768
472,Angola,17.5691241,-11.8775768
473,Angola,17.5691241,-11.8775768
474,Angola,17.5691241,-11.8775768
475,Angola,17.5691241,-11.8775768
476,Angola,17.5691241,-11.8775768
477,Angola,17.5691241,-11.8775768
478,Angola,17.5691241,-11.8775768
479,Angola,17.5691241,-11.8775768
480,Angola,17.5691241,-11.8775768
481,Angola,17.5691241,-11.8775768
482,Angola,17.5691241,-11.8775768
483,Angola,17.5691241,-11.8775768
484,Angola,17.5691241,-11.8775768
485,Angola,17.5691241,-11.8775768
486,Angola,17.5691241,-11.8775768
487,Angola,17.5691241,-11.8775768
488,Angola,17.5691241,-11.8775768
489,Angola,17.5691241,-11.8775768
490,Angola,17.5691241,-11.8775768
491,Angola,17.5691241,-11.8775768
492,Angola,17.5691241,-11.8775768
493,Angola,17.5691241,-11.8775768
494,Angola,17.5691241,-11.8775768
495,Angola,17.5691241,-11.8775768
496,Angola,17.5691241,-11.8775768
497,Angola,17.5691241,-11.8775768
498,Angola,17.5691241,-11.8775768
499,Angola,17.5691241,-11.8775768
500,Angola,17.5691241,-11.8775768
501,Angola,17.5691241,-11.8775768
502,Angola,17.5691241,-11.8775768
503,Angola,17.5691241,-11.8775768
504,Angola,17.5691241,-11.8775768
505,Angola,17.5691241,-11.8775768
506,Angola,17.5691241,-11.8775768
507,Angola,17.5691241,-11.8775768
508,Angola,17.5691241,-11.8775768
509,Angola,17.5691241,-11.8775768
510,Angola,17.5691241,-11.8775768
511,Angola,17.5691241,-11.8775768
512,Angola,17.5691241,-11.8775768
513,Angola,17.5691241,-11.8775768
514,Angola,17.5691241,-11.8775768
515,Anguilla,-63.0750234,18.1954947
516,Anguilla,-63.0750234,18.1954947
517,Anguilla,-63.0750234,18.1954947
518,Anguilla,-63.0750234,18.1954947
519,Anguilla,-63.0750234,18.1954947
520,Anguilla,-63.0750234,18.1954947
521,Anguilla,-63.0750234,18.1954947
522,Anguilla,-63.0750234,18.1954947
523,Anguilla,-63.0750234,18.1954947
524,Anguilla,-63.0750234,18.1954947
525,Anguilla,-63.0750234,18.1954947
526,Anguilla,-63.0750234,18.1954947
527,Anguilla,-63.0750234,18.1954947
528,Anguilla,-63.0750234,18.1954947
529,Anguilla,-63.0750234,18.1954947
530,Anguilla,-63.0750234,18.1954947
531,Anguilla,-63.0750234,18.1954947
532,Anguilla,-63.0750234,18.1954947
533,Anguilla,-63.0750234,18.1954947
534,Anguilla,-63.0750234,18.1954947
535,Anguilla,-63.0750234,18.1954947
536,Anguilla,-63.0750234,18.1954947
537,Anguilla,-63.0750234,18.1954947
538,Anguilla,-63.0750234,18.1954947
539,Anguilla,-63.0750234,18.1954947
540,Anguilla,-63.0750234,18.1954947
541,Anguilla,-63.0750234,18.1954947
542,Anguilla,-63.0750234,18.1954947
543,Anguilla,-63.0750234,18.1954947
544,Anguilla,-63.0750234,18.1954947
545,Anguilla,-63.0750234,18.1954947
546,Anguilla,-63.0750234,18.1954947
547,Anguilla,-63.0750234,18.1954947
548,Anguilla,-63.0750234,18.1954947
549,Anguilla,-63.0750234,18.1954947
550,Anguilla,-63.0750234,18.1954947
551,Anguilla,-63.0750234,18.1954947
552,Anguilla,-63.0750234,18.1954947
553,Anguilla,-63.0750234,18.1954947
554,Anguilla,-63.0750234,18.1954947
555,Anguilla,-63.0750234,18.1954947
556,Anguilla,-63.0750234,18.1954947
557,Anguilla,-63.0750234,18.1954947
558,Anguilla,-63.0750234,18.1954947
559,Anguilla,-63.0750234,18.1954947
560,Anguilla,-63.0750234,18.1954947
561,Anguilla,-63.0750234,18.1954947
562,Anguilla,-63.0750234,18.1954947
563,Anguilla,-63.0750234,18.1954947
564,Anguilla,-63.0750234,18.1954947
565,Anguilla,-63.0750234,18.1954947
566,Anguilla,-63.0750234,18.1954947
567,Anguilla,-63.0750234,18.1954947
568,Anguilla,-63.0750234,18.1954947
569,Anguilla,-63.0750234,18.1954947
570,Anguilla,-63.0750234,18.1954947
571,Anguilla,-63.0750234,18.1954947
572,Anguilla,-63.0750234,18.1954947
573,Anguilla,-63.0750234,18.1954947
574,Anguilla,-63.0750234,18.1954947
575,Anguilla,-63.0750234,18.1954947
576,Anguilla,-63.0750234,18.1954947
577,Anguilla,-63.0750234,18.1954947
578,Anguilla,-63.0750234,18.1954947
579,Antigua_and_Barbuda,-61.9554608,17.2234721
580,Antigua_and_Barbuda,-61.9554608,17.2234721
581,Antigua_and_Barbuda,-61.9554608,17.2234721
582,Antigua_and_Barbuda,-61.9554608,17.2234721
583,Antigua_and_Barbuda,-61.9554608,17.2234721
584,Antigua_and_Barbuda,-61.9554608,17.2234721
585,Antigua_and_Barbuda,-61.9554608,17.2234721
586,Antigua_and_Barbuda,-61.9554608,17.2234721
587,Antigua_and_Barbuda,-61.9554608,17.2234721
588,Antigua_and_Barbuda,-61.9554608,17.2234721
589,Antigua_and_Barbuda,-61.9554608,17.2234721
590,Antigua_and_Barbuda,-61.9554608,17.2234721
591,Antigua_and_Barbuda,-61.9554608,17.2234721
592,Antigua_and_Barbuda,-61.9554608,17.2234721
593,Antigua_and_Barbuda,-61.9554608,17.2234721
594,Antigua_and_Barbuda,-61.9554608,17.2234721
595,Antigua_and_Barbuda,-61.9554608,17.2234721
596,Antigua_and_Barbuda,-61.9554608,17.2234721
597,Antigua_and_Barbuda,-61.9554608,17.2234721
598,Antigua_and_Barbuda,-61.9554608,17.2234721
599,Antigua_and_Barbuda,-61.9554608,17.2234721
600,Antigua_and_Barbuda,-61.9554608,17.2234721
601,Antigua_and_Barbuda,-61.9554608,17.2234721
602,Antigua_and_Barbuda,-61.9554608,17.2234721
603,Antigua_and_Barbuda,-61.9554608,17.2234721
604,Antigua_and_Barbuda,-61.9554608,17.2234721
605,Antigua_and_Barbuda,-61.9554608,17.2234721
606,Antigua_and_Barbuda,-61.9554608,17.2234721
607,Antigua_and_Barbuda,-61.9554608,17.2234721
608,Antigua_and_Barbuda,-61.9554608,17.2234721
609,Antigua_and_Barbuda,-61.9554608,17.2234721
610,Antigua_and_Barbuda,-61.9554608,17.2234721
611,Antigua_and_Barbuda,-61.9554608,17.2234721
612,Antigua_and_Barbuda,-61.9554608,17.2234721
613,Antigua_and_Barbuda,-61.9554608,17.2234721
614,Antigua_and_Barbuda,-61.9554608,17.2234721
615,Antigua_and_Barbuda,-61.9554608,17.2234721
616,Antigua_and_Barbuda,-61.9554608,17.2234721
617,Antigua_and_Barbuda,-61.9554608,17.2234721
618,Antigua_and_Barbuda,-61.9554608,17.2234721
619,Antigua_and_Barbuda,-61.9554608,17.2234721
620,Antigua_and_Barbuda,-61.9554608,17.2234721
621,Antigua_and_Barbuda,-61.9554608,17.2234721
622,Antigua_and_Barbuda,-61.9554608,17.2234721
623,Antigua_and_Barbuda,-61.9554608,17.2234721
624,Antigua_and_Barbuda,-61.9554608,17.2234721
625,Antigua_and_Barbuda,-61.9554608,17.2234721
626,Antigua_and_Barbuda,-61.9554608,17.2234721
627,Antigua_and_Barbuda,-61.9554608,17.2234721
628,Antigua_and_Barbuda,-61.9554608,17.2234721
629,Antigua_and_Barbuda,-61.9554608,17.2234721
630,Antigua_and_Barbuda,-61.9554608,17.2234721
631,Antigua_and_Barbuda,-61.9554608,17.2234721
632,Antigua_and_Barbuda,-61.9554608,17.2234721
633,Antigua_and_Barbuda,-61.9554608,17.2234721
634,Antigua_and_Barbuda,-61.9554608,17.2234721
635,Antigua_and_Barbuda,-61.9554608,17.2234721
636,Antigua_and_Barbuda,-61.9554608,17.2234721
637,Antigua_and_Barbuda,-61.9554608,17.2234721
638,Antigua_and_Barbuda,-61.9554608,17.2234721
639,Antigua_and_Barbuda,-61.9554608,17.2234721
640,Antigua_and_Barbuda,-61.9554608,17.2234721
641,Antigua_and_Barbuda,-61.9554608,17.2234721
642,Antigua_and_Barbuda,-61.9554608,17.2234721
643,Antigua_and_Barbuda,-61.9554608,17.2234721
644,Antigua_and_Barbuda,-61.9554608,17.2234721
645,Antigua_and_Barbuda,-61.9554608,17.2234721
646,Antigua_and_Barbuda,-61.9554608,17.2234721
647,Antigua_and_Barbuda,-61.9554608,17.2234721
648,Antigua_and_Barbuda,-61.9554608,17.2234721
649,Antigua_and_Barbuda,-61.9554608,17.2234721
650,Argentina,-64.9672817,-34.9964963
651,Argentina,-64.9672817,-34.9964963
652,Argentina,-64.9672817,-34.9964963
653,Argentina,-64.9672817,-34.9964963
654,Argentina,-64.9672817,-34.9964963
655,Argentina,-64.9672817,-34.9964963
656,Argentina,-64.9672817,-34.9964963
657,Argentina,-64.9672817,-34.9964963
658,Argentina,-64.9672817,-34.9964963
659,Argentina,-64.9672817,-34.9964963
660,Argentina,-64.9672817,-34.9964963
661,Argentina,-64.9672817,-34.9964963
662,Argentina,-64.9672817,-34.9964963
663,Argentina,-64.9672817,-34.9964963
664,Argentina,-64.9672817,-34.9964963
665,Argentina,-64.9672817,-34.9964963
666,Argentina,-64.9672817,-34.9964963
667,Argentina,-64.9672817,-34.9964963
668,Argentina,-64.9672817,-34.9964963
669,Argentina,-64.9672817,-34.9964963
670,Argentina,-64.9672817,-34.9964963
671,Argentina,-64.9672817,-34.9964963
672,Argentina,-64.9672817,-34.9964963
673,Argentina,-64.9672817,-34.9964963
674,Argentina,-64.9672817,-34.9964963
675,Argentina,-64.9672817,-34.9964963
676,Argentina,-64.9672817,-34.9964963
677,Argentina,-64.9672817,-34.9964963
678,Argentina,-64.9672817,-34.9964963
679,Argentina,-64.9672817,-34.9964963
680,Argentina,-64.9672817,-34.9964963
681,Argentina,-64.9672817,-34.9964963
682,Argentina,-64.9672817,-34.9964963
683,Argentina,-64.9672817,-34.9964963
684,Argentina,-64.9672817,-34.9964963
